ETF,week_key,date_min,date_max,year,n_dias,ret_semana,volumen_semanal,volumen_log_diff,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,clase_Bonds,clase_Core_US,clase_Factor_Style,clase_International,clase_Real_Assets,clase_Sector_economico,ret_semana_semana_menos_1,ret_semana_semana_menos_2
USMV,2025-W33,2025-08-11,2025-08-15,2025,5,0.007297664399390058,8212700,-0.07152152282789181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.00540025816364853,-0.020473493065887638
USMV,2025-W34,2025-08-18,2025-08-22,2025,5,0.010847765785283237,12486100,0.41893428894308826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.007297664399390058,0.00540025816364853
USMV,2025-W35,2025-08-25,2025-08-29,2025,5,-0.002966041162463462,8552500,-0.3783923877079065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.010847765785283237,0.007297664399390058
USMV,2025-W36,2025-09-02,2025-09-05,2025,4,-0.0028686511467146403,8344100,-0.024668935583330054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.002966041162463462,0.010847765785283237
USMV,2025-W37,2025-09-08,2025-09-12,2025,5,0.0015947109188374498,11320800,0.3050870393697309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0028686511467146403,-0.002966041162463462
USMV,2025-W38,2025-09-15,2025-09-19,2025,5,0.0006727682100224897,11083200,-0.021211293369820083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0015947109188374498,-0.0028686511467146403
USMV,2025-W39,2025-09-22,2025-09-26,2025,5,0.007431832660377502,8789500,-0.23187262102839412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0006727682100224897,0.0015947109188374498
USMV,2025-W40,2025-09-29,2025-10-03,2025,5,0.006431564578708304,13155200,0.40325929046361253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.007431832660377502,0.0006727682100224897
USMV,2025-W41,2025-10-06,2025-10-10,2025,5,-0.012266182154906602,11105000,-0.16942166037502915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.006431564578708304,0.007431832660377502
USMV,2025-W42,2025-10-13,2025-10-17,2025,5,0.0007444677458776638,12765900,0.1393820961495713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.012266182154906602,0.006431564578708304
USMV,2025-W43,2025-10-20,2025-10-24,2025,5,0.0046669791506648295,8237400,-0.43809279334648643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0007444677458776638,-0.012266182154906602
USMV,2025-W44,2025-10-27,2025-10-31,2025,5,-0.014066709997153204,12127100,0.3867578575536843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0046669791506648295,0.0007444677458776638
USMV,2025-W45,2025-11-03,2025-11-07,2025,5,-0.0020412337478274978,13763400,0.12657027730283943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.014066709997153204,0.0046669791506648295
USMV,2025-W46,2025-11-10,2025-11-14,2025,5,0.012928239449600198,10479700,-0.2725728424770324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.0020412337478274978,-0.014066709997153204
USMV,2025-W47,2025-11-17,2025-11-21,2025,5,-0.005321942430771109,15919600,0.4181110019434726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.012928239449600198,-0.0020412337478274978
USMV,2025-W48,2025-11-24,2025-11-28,2025,4,0.01724637525452355,7684200,-0.7283847817944977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.005321942430771109,0.012928239449600198
USMV,2025-W49,2025-12-01,2025-12-05,2025,5,-0.007898485166508706,7388600,-0.03922800086105127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.01724637525452355,-0.005321942430771109
USMV,2025-W50,2025-12-08,2025-12-12,2025,5,0.00052846783540339,10446200,0.3463000040985573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.007898485166508706,0.01724637525452355
USMV,2025-W51,2025-12-15,2025-12-19,2025,5,-0.0012696515454173607,9748600,-0.06911459095927697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00052846783540339,-0.007898485166508706
USMV,2025-W52,2025-12-22,2025-12-26,2025,4,0.010463529870750499,5906700,-0.5010363851224131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.0012696515454173607,0.00052846783540339
USMV,2026-W01,2025-12-29,2026-01-02,2026,4,-0.015469677728098041,7515500,0.24088025475738384,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010463529870750499,-0.0012696515454173607
USMV,2026-W02,2026-01-05,2026-01-09,2026,5,0.010515768037420159,13504600,0.5860628135550385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.015469677728098041,0.010463529870750499
USMV,2026-W03,2026-01-12,2026-01-16,2026,5,-0.002327317495455894,8958600,-0.41041640336764473,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010515768037420159,-0.015469677728098041
USMV,2026-W04,2026-01-20,2026-01-23,2026,4,0.004860010575976403,8950200,-0.0009380863727344035,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.002327317495455894,0.010515768037420159
USMV,2026-W05,2026-01-26,2026-01-30,2026,5,0.0011586941116270566,12735500,0.35271749113160666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004860010575976403,-0.002327317495455894
USO,2021-W01,2021-01-05,2021-01-08,2021,4,0.09001794625449566,32735600,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
USO,2021-W02,2021-01-11,2021-01-15,2021,5,-0.0025434562816051276,24410500,-0.29344980312720637,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09001794625449566,
USO,2021-W03,2021-01-19,2021-01-22,2021,4,-0.003117491849690346,14710500,-0.506451843085177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0025434562816051276,0.09001794625449566
USO,2021-W04,2021-01-25,2021-01-29,2021,5,-0.00142023137546321,21006500,0.3562703891219883,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.003117491849690346,-0.0025434562816051276
USO,2021-W05,2021-02-01,2021-02-05,2021,5,0.08209591729387666,28543000,0.30657980851128386,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.00142023137546321,-0.003117491849690346
USO,2021-W06,2021-02-08,2021-02-12,2021,5,0.04480462832583321,23697200,-0.18605482444993982,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08209591729387666,-0.00142023137546321
USO,2021-W07,2021-02-16,2021-02-19,2021,4,-0.006531003496223153,25105000,0.05771013178498663,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04480462832583321,0.08209591729387666
USO,2021-W08,2021-02-22,2021-02-26,2021,5,0.04025734454462793,28385500,0.1228114219183496,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.006531003496223153,0.04480462832583321
USO,2021-W09,2021-03-01,2021-03-05,2021,5,0.07303529921706886,39691200,0.33525104924885696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04025734454462793,-0.006531003496223153
USO,2021-W10,2021-03-08,2021-03-12,2021,5,-0.0020272595190897746,27552300,-0.3650434839660903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07303529921706886,0.04025734454462793
USO,2021-W11,2021-03-15,2021-03-19,2021,5,-0.0599342848819675,41712100,0.4147052378921252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0020272595190897746,0.07303529921706886
USO,2021-W12,2021-03-22,2021-03-26,2021,5,-0.005762361218856427,47417400,0.1281979953681791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0599342848819675,-0.0020272595190897746
USO,2021-W13,2021-03-29,2021-04-01,2021,4,0.007436795154228459,28494900,-0.5092641260548945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.005762361218856427,-0.0599342848819675
USO,2021-W14,2021-04-05,2021-04-09,2021,5,-0.029100035151872206,34516600,0.19171524384433525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.007436795154228459,-0.005762361218856427
USO,2021-W15,2021-04-12,2021-04-16,2021,5,0.060624643902454256,29487100,-0.15748748816568536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.029100035151872206,0.007436795154228459
USO,2021-W16,2021-04-19,2021-04-23,2021,5,-0.016814997441191526,23024400,-0.2473983564019271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.060624643902454256,-0.029100035151872206
USO,2021-W17,2021-04-26,2021-04-30,2021,5,0.018897130103036286,23033600,0.0003994962926050505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.016814997441191526,0.060624643902454256
USO,2021-W18,2021-05-03,2021-05-07,2021,5,0.026455359000472356,26468000,0.13898243668729293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.018897130103036286,-0.016814997441191526
USO,2021-W19,2021-05-10,2021-05-14,2021,5,0.006282245952369259,30823700,0.15234741845084088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026455359000472356,0.018897130103036286
USO,2021-W20,2021-05-17,2021-05-21,2021,5,-0.022849050208761046,31702000,0.028095895775045676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006282245952369259,0.026455359000472356
USO,2021-W21,2021-05-24,2021-05-28,2021,5,0.038604376803457185,20606000,-0.4307974748528238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.022849050208761046,0.006282245952369259
USO,2021-W22,2021-06-01,2021-06-04,2021,4,0.03971173987960075,17090400,-0.1870653931689894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.038604376803457185,-0.022849050208761046
USO,2021-W23,2021-06-07,2021-06-11,2021,5,0.016994039314127907,26672100,0.44510117289767237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.03971173987960075,0.038604376803457185
USO,2021-W24,2021-06-14,2021-06-18,2021,5,0.006014762810293117,32575700,0.1999485364002993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.016994039314127907,0.03971173987960075
USO,2021-W25,2021-06-21,2021-06-25,2021,5,0.038337508571593126,27972400,-0.15234830189818283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.006014762810293117,0.016994039314127907
USO,2021-W26,2021-06-28,2021-07-02,2021,5,0.013441599949391758,19324200,-0.369860113291022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.038337508571593126,0.006014762810293117
USO,2021-W27,2021-07-06,2021-07-09,2021,4,-0.01026258182097406,32043900,0.5057486411763215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.013441599949391758,0.038337508571593126
USO,2021-W28,2021-07-12,2021-07-16,2021,5,-0.02551621039523644,22072700,-0.372765286837609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.01026258182097406,0.013441599949391758
USO,2021-W29,2021-07-19,2021-07-23,2021,5,0.006693095242874758,27490600,0.21950257725618982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.02551621039523644,-0.01026258182097406
USO,2021-W30,2021-07-26,2021-07-30,2021,5,0.023770191646288907,14880200,-0.6138126578827219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.006693095242874758,-0.02551621039523644
USO,2021-W31,2021-08-02,2021-08-06,2021,5,-0.062934337532639,29283500,0.6769927472935997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.023770191646288907,0.006693095242874758
USO,2021-W32,2021-08-09,2021-08-13,2021,5,-0.002947357705165299,20834000,-0.34043794990617826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.062934337532639,0.023770191646288907
USO,2021-W33,2021-08-16,2021-08-20,2021,5,-0.0881044927501522,24229200,0.15097224979993484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.002947357705165299,-0.062934337532639
USO,2021-W34,2021-08-23,2021-08-27,2021,5,0.10317071636067299,23276100,-0.04013143430615784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.0881044927501522,-0.002947357705165299
USO,2021-W35,2021-08-30,2021-09-03,2021,5,0.010536164285332994,27348600,0.16123825620197252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.10317071636067299,-0.0881044927501522
USO,2021-W36,2021-09-07,2021-09-10,2021,4,0.002872963005516649,19433400,-0.34167210404381976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.010536164285332994,0.10317071636067299
USO,2021-W37,2021-09-13,2021-09-17,2021,5,0.030672309102387718,19298600,-0.006960680794520613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.002872963005516649,0.010536164285332994
USO,2021-W38,2021-09-20,2021-09-24,2021,5,0.029373562917329732,16471400,-0.15840701080684738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.030672309102387718,0.002872963005516649
USO,2021-W39,2021-09-27,2021-10-01,2021,5,0.02740937962638723,31239800,0.6400673792895191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.029373562917329732,0.030672309102387718
USO,2021-W40,2021-10-04,2021-10-08,2021,5,0.04065680720248821,33283200,0.0633598422743411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.02740937962638723,0.029373562917329732
USO,2021-W41,2021-10-11,2021-10-15,2021,5,0.029837060866674037,19066000,-0.5571461211052906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.04065680720248821,0.02740937962638723
USO,2021-W42,2021-10-18,2021-10-22,2021,5,0.0152806802264287,22313900,0.1573031585981184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.029837060866674037,0.04065680720248821
USO,2021-W43,2021-10-25,2021-10-29,2021,5,-0.0152806802264287,26153400,0.15876939851013105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0152806802264287,0.029837060866674037
USO,2021-W44,2021-11-01,2021-11-05,2021,5,-0.010554227869647548,27333100,0.04411922079470543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0152806802264287,0.0152806802264287
USO,2021-W45,2021-11-08,2021-11-12,2021,5,-0.010130713160680038,24524700,-0.10841764901363504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.010554227869647548,-0.0152806802264287
USO,2021-W46,2021-11-15,2021-11-19,2021,5,-0.04009284776740385,27650900,0.11997750420665909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.010130713160680038,-0.010554227869647548
USO,2021-W47,2021-11-22,2021-11-26,2021,4,-0.08030611702171786,36105500,0.26678693113732876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.04009284776740385,-0.010130713160680038
USO,2021-W48,2021-11-29,2021-12-03,2021,5,-0.03339450021302248,72546900,0.6977880409602761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.08030611702171786,-0.04009284776740385
USO,2021-W49,2021-12-06,2021-12-10,2021,5,0.08061944093279605,35375400,-0.7182165859450045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.03339450021302248,-0.08030611702171786
USO,2021-W50,2021-12-13,2021-12-17,2021,5,-0.024317899603208293,27162400,-0.2641829992904441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.08061944093279605,-0.03339450021302248
USO,2021-W51,2021-12-20,2021-12-23,2021,4,0.04523920832917927,23304200,-0.15320006219157278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.024317899603208293,0.08061944093279605
USO,2021-W52,2021-12-27,2021-12-31,2021,5,0.022886839944238346,17268900,-0.299726405975445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04523920832917927,-0.024317899603208293
USO,2022-W01,2022-01-03,2022-01-07,2022,5,0.0416163373598013,26481400,0.4275354038993626,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.022886839944238346,0.04523920832917927
USO,2022-W02,2022-01-10,2022-01-14,2022,5,0.05659951966495047,26483000,6.0417941124768504e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0416163373598013,0.022886839944238346
USO,2022-W03,2022-01-18,2022-01-21,2022,4,0.013416309869038301,21365100,-0.21474426806565106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05659951966495047,0.0416163373598013
USO,2022-W04,2022-01-24,2022-01-28,2022,5,0.019389649267620435,31875000,0.40006325384124963,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013416309869038301,0.05659951966495047
USO,2022-W05,2022-01-31,2022-02-04,2022,5,0.046351334791330245,20836300,-0.4251253455422628,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.019389649267620435,0.013416309869038301
USO,2022-W06,2022-02-07,2022-02-11,2022,5,0.012705784277295962,28200900,0.30265723439208614,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.046351334791330245,0.019389649267620435
USO,2022-W07,2022-02-14,2022-02-18,2022,5,-0.015328320239907711,42149900,0.401878419637395,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012705784277295962,0.046351334791330245
USO,2022-W08,2022-02-22,2022-02-25,2022,4,0.016240669209542702,44930200,0.06387786247514882,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.015328320239907711,0.012705784277295962
USO,2022-W09,2022-02-28,2022-03-04,2022,5,0.1886338541540198,83431900,0.618920555796354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.016240669209542702,-0.015328320239907711
USO,2022-W10,2022-03-07,2022-03-11,2022,5,-0.039271022719876036,96056100,0.14090166554994354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1886338541540198,0.016240669209542702
USO,2022-W11,2022-03-14,2022-03-18,2022,5,-0.02330616778289496,44532500,-0.7687131361027539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.039271022719876036,0.1886338541540198
USO,2022-W12,2022-03-21,2022-03-25,2022,5,0.07855754060483466,28692900,-0.4395695542836613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.02330616778289496,-0.039271022719876036
USO,2022-W13,2022-03-28,2022-04-01,2022,5,-0.08487435790545383,38804500,0.3018865138847424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07855754060483466,-0.02330616778289496
USO,2022-W14,2022-04-04,2022-04-08,2022,5,-0.0008092468621789806,32156400,-0.18792472153910822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.08487435790545383,0.07855754060483466
USO,2022-W15,2022-04-11,2022-04-14,2022,4,0.07108664935511211,26405300,-0.19704675016755147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0008092468621789806,-0.08487435790545383
USO,2022-W16,2022-04-18,2022-04-22,2022,5,-0.04183317424585731,26554600,0.005638243105355656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07108664935511211,-0.0008092468621789806
USO,2022-W17,2022-04-25,2022-04-29,2022,5,0.0110772761904947,29927400,0.11957145804512237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.04183317424585731,0.07108664935511211
USO,2022-W18,2022-05-02,2022-05-06,2022,5,0.06242208881144684,24555800,-0.1978263698462861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0110772761904947,-0.04183317424585731
USO,2022-W19,2022-05-09,2022-05-13,2022,5,-0.010403355498536548,24548700,-0.00028917920147719656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06242208881144684,0.0110772761904947
USO,2022-W20,2022-05-16,2022-05-20,2022,5,0.00454186929284095,20060300,-0.20191616212508023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.010403355498536548,0.06242208881144684
USO,2022-W21,2022-05-23,2022-05-27,2022,5,0.04560658139842477,12620500,-0.4634202615769816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00454186929284095,-0.010403355498536548
USO,2022-W22,2022-05-31,2022-06-03,2022,4,0.04585496770027486,19619300,0.4411912996414564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.04560658139842477,0.00454186929284095
USO,2022-W23,2022-06-06,2022-06-10,2022,5,0.007349654891537938,22015600,0.1152375173601996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.04585496770027486,0.04560658139842477
USO,2022-W24,2022-06-13,2022-06-17,2022,5,-0.07832446004224813,29694200,0.2992004475613044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.007349654891537938,0.04585496770027486
USO,2022-W25,2022-06-21,2022-06-24,2022,4,-0.02515167859333456,16264500,-0.601966921944328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.07832446004224813,0.007349654891537938
USO,2022-W26,2022-06-27,2022-07-01,2022,5,0.004909811490846572,22758600,0.33595827734446715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.02515167859333456,-0.07832446004224813
USO,2022-W27,2022-07-05,2022-07-08,2022,4,-0.039078654143328784,33096000,0.3744693332164353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.004909811490846572,-0.02515167859333456
USO,2022-W28,2022-07-11,2022-07-15,2022,5,-0.06306269697045952,24144300,-0.31536410176349605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.039078654143328784,0.004909811490846572
